system:index,blue_p010,blue_p025,blue_p050,blue_p075,blue_p090,evi_p010,evi_p025,evi_p050,evi_p075,evi_p090,green_p010,green_p025,green_p050,green_p075,green_p090,latitude_209564535,lich_vol,longitude_209564535,nbr_p010,nbr_p025,nbr_p050,nbr_p075,nbr_p090,ndmi_p010,ndmi_p025,ndmi_p050,ndmi_p075,ndmi_p090,ndsi_p010,ndsi_p025,ndsi_p050,ndsi_p075,ndsi_p090,ndvi_p010,ndvi_p025,ndvi_p050,ndvi_p075,ndvi_p090,ndwi_p010,ndwi_p025,ndwi_p050,ndwi_p075,ndwi_p090,nir_p010,nir_p025,nir_p050,nir_p075,nir_p090,randSel,red_p010,red_p025,red_p050,red_p075,red_p090,swir1_p010,swir1_p025,swir1_p050,swir1_p075,swir1_p090,swir2_p010,swir2_p025,swir2_p050,swir2_p075,swir2_p090,topo_elev_m_30m,topo_slope_deg_30m,.geo
00000000000000000156_0,316.35135135135135,316.35135135135135,316.35135135135135,434.2105263157895,579.1428571428571,594.6088794926004,759.2525866062697,1096.801637534458,1413.6446009376564,1784.6239517250908,337.9583333333333,337.9583333333333,452.8695652173913,551.8461538461538,681.5,,192.36394536369232,,1105.1772,1419.4442,2224.5852,2746.0168,3778.4373,-1027.5928,-496.86414,87.53436,531.70734,1068.1765,-4431.6797,-4129.9614,-3296.048,-2393.6582,-1680.7368,2675.0808,3178.9138,3731.9587,4255.3193,4559.093,-3948.5803,-3659.205,-3395.082,-2837.5735,-1978.4172,559.25,678.5,835.8461538461538,1072.1666666666667,1380.3333333333333,0.5108700969303333,309.0,309.0,432.6666666666667,432.6666666666667,541.5,503.0,622.0,874.25,1167.0,1295.6666666666667,304.0,390.2,559.0,756.0,854.5,674.5706,26.188818,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-159.4827183765087,67.53008791569353]}"
00000000000000000035_0,435.5,494.94736842105266,526.4166666666666,685.3333333333334,913.5,2479.452322082683,3010.529949939583,3513.4647162928213,3890.6288061905207,4335.884224882558,661.0,689.1428571428571,753.3333333333334,879.8333333333334,1037.0,,102.18845905199998,,2908.1208,3327.2395,3942.6985,4421.431,4685.7856,36.13626,378.68695,728.3523,1083.7704,1269.5602,-5708.601,-5550.389,-5240.8154,-4558.0933,-3480.663,3907.3672,4611.0723,5359.4404,5741.3086,5960.4766,-6255.4175,-5995.321,-5609.542,-5238.095,-4336.2915,2445.6666666666665,2612.6666666666665,2742.4545454545455,2961.0,3181.5,0.8037532951110906,685.6666666666666,742.5555555555555,846.0,941.75,1177.0,2198.75,2252.4285714285716,2414.6666666666665,2609.0,2734.5,1047.25,1093.75,1225.8,1352.75,1447.0,34.130627,2.613091,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.59476116384766,66.1807285274176]}"
0000000000000000005f_0,443.3333333333333,502.25,596.2,715.0,1003.0,2539.2287007726604,3173.0730464737026,3699.529655578356,4197.134868085832,4750.573492655871,697.0,756.6,857.75,980.5,1273.0,,137.105086146,,2723.6482,3395.1094,3879.9727,4520.2993,4798.0156,-167.50098,237.26176,764.9474,1177.5765,1535.5154,-5560.152,-5327.7524,-5105.0093,-4782.904,-4246.9077,3800.1487,4424.674,5307.0063,5837.188,6098.982,-6103.67,-5841.192,-5651.876,-5236.629,-4531.741,2553.0,2687.0,3016.5,3313.0,3601.0,0.45612453367241323,729.5,823.0,903.5,1065.0,1326.0,2307.0,2487.5,2583.3333333333335,2758.0,3097.0,1110.0,1202.0,1327.0,1458.0,1638.0,336.16626,1.4955686,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-163.2324660354804,65.66087347249763]}"
0000000000000000006e_0,418.0,440.0,509.0,587.0,798.0,387.9461380587676,471.35952529071164,526.6589757736873,660.6925880923452,989.0238891823675,444.0,485.0,549.0,630.0,843.0,,584.509529121,,-3630.9524,-3387.6074,-3130.045,-2734.1533,-1463.4147,-4578.2144,-4418.4346,-4214.6704,-3887.262,-2826.3337,-6022.4614,-5730.337,-5481.4814,-5080.082,-4048.7117,1035.5253,1373.3905,1669.173,1954.2109,2208.0,-2251.1484,-2032.0,-1723.1504,-1379.5791,-969.30536,648.0,698.0,766.0,882.0,1155.0,0.02500236738477135,442.0,492.0,554.0,684.0,804.0,1712.0,1796.0,1881.0,1999.0,2197.0,1330.0,1400.0,1475.0,1551.0,1700.0,358.37753,1.1738292,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-163.4397073715268,65.50483610764607]}"
00000000000000000167_0,401.0,457.6666666666667,539.0,678.0,928.5,2052.3326863633097,2769.07001044932,3579.0048177062636,4061.010486177312,4471.286788782154,613.5,670.5,763.5,859.0,1111.0,,4.680159605,,1601.5985,2683.2927,3826.2297,4430.4604,4777.7017,-1160.3883,-396.84033,483.71176,1072.7406,1330.5613,-5786.555,-5607.1104,-5307.6426,-4897.5513,-4184.7686,2973.8877,4279.421,5420.6177,6073.401,6436.0464,-6312.005,-5960.462,-5617.8794,-4945.5625,-3610.7634,2184.5,2382.0,2667.0,2855.0,3096.6666666666665,0.31387871637775455,613.0,670.3333333333334,824.0,990.5,1209.0,2161.0,2327.6666666666665,2452.75,2671.0,2778.5,1030.0,1106.6666666666667,1226.5,1420.0,1625.0,65.615585,2.399434,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-163.53268300343316,67.1856738357621]}"
00000000000000000168_0,412.6666666666667,465.0,564.25,692.0,907.0,2128.953771289538,2712.834578622399,3314.625786281969,3849.4221239766666,4461.371309581696,605.6666666666666,680.3333333333334,775.5,889.3333333333334,1068.0,,10.411211698911398,,1887.324,2578.3845,3512.375,4397.574,4774.3916,-920.0834,-411.33636,244.62253,921.0219,1314.8463,-5809.713,-5579.379,-5167.7583,-4758.995,-4138.498,3021.148,4138.43,5278.0425,5899.8525,6145.8643,-6249.092,-5836.0024,-5335.975,-4711.842,-3698.0183,2218.0,2323.25,2536.25,2810.0,3067.0,0.8353282543173508,626.0,696.0,806.0,1000.0,1233.0,2179.0,2308.6666666666665,2472.0,2637.0,2825.0,1000.0,1100.5,1216.0,1427.0,1565.5,81.272316,1.7781459,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-163.52459816587609,67.18998574912588]}"
00000000000000000169_0,406.83333333333337,460.0,530.3333333333334,684.6666666666666,888.75,2041.8210336171524,2854.781037333231,3562.791691861163,4070.0671869034895,4574.882103156879,621.25,669.5,748.0,858.0,1096.0,,5.179068992269846,,1717.0759,2878.581,3897.7583,4434.251,4782.5703,-1050.8531,-275.3455,547.77045,1083.8079,1292.9171,-5869.79,-5648.253,-5384.8965,-4870.286,-4269.1143,2971.1729,4608.4507,5533.98,6066.699,6391.9688,-6359.221,-6002.429,-5669.803,-4896.464,-3905.9727,2241.75,2428.5,2696.25,2887.6666666666665,3204.0,0.13163050131602239,627.0,690.75,800.5,970.0,1176.5,2240.0,2390.0,2498.25,2673.0,2846.75,1051.0,1115.0,1199.1666666666665,1401.5,1620.0,65.90114,2.585079,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-163.53241350884792,67.18513484659164]}"
0000000000000000015f_0,828.0,903.6666666666667,986.5,1104.25,1346.0,1102.8604068720074,1345.137980560231,1544.21585168714,1747.171724790604,2203.2918241785983,1069.0,1128.75,1237.0,1330.0,1525.5,,18.82763806,,-389.22122,-199.59712,104.26859,283.3083,998.4152,-1847.1866,-1669.0895,-1483.8627,-1285.1285,-777.4086,-4437.6187,-4274.1797,-4040.682,-3689.6272,-3190.7383,1406.3473,1922.0221,2304.2485,2568.5208,2831.9124,-3200.7126,-3010.46,-2753.7578,-2339.0364,-1727.6919,1884.0,1999.0,2133.75,2245.25,2539.0,0.31431974578869715,1194.5,1264.3333333333335,1331.0,1422.2,1560.0,2645.0,2788.625,2875.0,2961.75,3022.0,1900.0,2019.6666666666667,2114.75,2190.0,2235.0,130.96034,10.187728,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-163.6765931119491,67.27029513552617]}"
0000000000000000002d_0,416.5,487.57142857142856,542.8055555555555,701.6,919.5,2358.377437603459,2991.7324263390965,3572.4672386029206,4005.9236618512678,4361.220238346554,616.5,697.5,743.9,905.5,1109.5,,158.619068976,,2455.2988,3229.3733,3815.283,4348.6626,4534.617,-218.30734,134.00395,626.4373,960.4656,1192.5974,-5867.4556,-5593.245,-5413.4365,-4897.3833,-4056.73,3339.342,4430.7407,5352.0703,5835.029,6136.5977,-6413.9033,-6140.959,-5654.2876,-5018.852,-4088.5066,2495.833333333333,2640.0,2807.8,3005.875,3245.875,0.8165436751745438,701.6,759.5,863.0,1061.8333333333335,1276.0,2234.0,2406.0,2535.5,2702.333333333333,2811.166666666667,1070.1666666666665,1161.8333333333333,1281.5,1444.2,1543.5,63.151104,0.68040395,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.40207253540402,66.4197702245218]}"
00000000000000000065_0,387.3333333333333,444.0,538.0,676.0,768.0,2638.2205471615575,3265.801979490478,3716.224402789585,4180.638066762187,4532.961431047477,642.0,694.5,775.0,881.5,1012.0,,212.96679649999996,,3044.9658,3723.8528,4153.047,4585.973,4777.572,64.10256,453.75555,897.94305,1256.3646,1419.6235,-5735.4116,-5499.439,-5274.237,-4748.161,-4313.6445,4120.255,4946.9966,5517.5225,6018.883,6331.5986,-6238.162,-6103.9707,-5779.2754,-5367.4204,-4906.367,2483.0,2707.0,2874.0,3113.0,3333.0,0.9572070017214293,652.0,715.0,836.5,971.0,1072.0,2189.6666666666665,2301.0,2473.3333333333335,2579.8,2763.6666666666665,1019.0,1096.5,1208.0,1353.5,1435.0,104.54153,1.798048,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-163.96387433981053,65.53016859865824]}"
00000000000000000073_0,558.0,600.0,670.0,833.0,1084.0,774.849471917876,1034.5276307799083,1192.459447610697,1480.2559972136362,1723.209477652127,663.0,733.0,789.0,903.0,1222.0,,380.447042804,,-456.5438,-55.658627,192.86966,982.2119,1740.4866,-2130.5842,-1864.0776,-1635.4487,-836.3826,-99.947395,-4716.0884,-4586.621,-4351.027,-3587.262,-1648.5508,1620.4119,2070.0784,2409.7886,2696.456,2828.3938,-3194.6902,-3058.8235,-2796.4426,-2323.0642,-1704.238,1202.0,1298.0,1420.0,1648.0,1850.0,0.40402694531459427,738.0,798.0,881.0,959.0,1249.0,1807.0,1886.0,2010.0,2143.0,2426.0,1166.0,1303.0,1417.0,1513.0,1632.0,387.21497,1.9198022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-163.09744924827726,65.44878123391702]}"
00000000000000000146_0,974.1818181818181,1078.235294117647,1214.625,1356.857142857143,1817.3333333333333,728.9938694217168,1062.4278478477045,1372.213620117156,1633.634890212027,2300.572348417099,1107.142857142857,1209.25,1344.6666666666667,1519.9499999999998,1873.5,,1.174603174761904,,-1264.2649,-948.17633,-476.77408,290.86725,1425.0244,-2166.828,-1784.284,-1387.5902,-910.8298,-190.27484,-3926.6594,-3749.0408,-3433.5657,-2981.2656,-1222.8796,1055.8214,1493.386,1771.962,2133.484,2514.215,-2703.9731,-2268.7205,-2046.594,-1536.7676,-1127.0983,1695.142857142857,1843.7777777777778,1987.076923076923,2353.5,2649.0,0.5853363973719351,1226.1052631578948,1226.1052631578948,1345.6153846153845,1594.875,1937.6666666666667,2402.0,2556.089285714286,2756.3846153846152,2884.2,3099.0,1960.0,2095.3333333333335,2254.0,2387.6666666666665,2610.5,1018.25165,23.75275,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-150.5072012152285,67.74298863802986]}"
00000000000000000011_0,339.0,371.375,433.3333333333333,491.6666666666667,578.0,2762.6909986240853,3476.4821441149593,4018.0338749984367,4347.7138244956805,4658.85977964748,515.5,598.5,642.4,698.0,782.5,,11.285641902,,3256.8933,4182.1187,4634.63,4977.4375,5194.6665,-116.60635,696.84644,1124.5371,1453.2261,1769.5629,-5954.2837,-5807.763,-5626.805,-5334.539,-4725.0,4995.622,5596.591,6191.5957,6565.6567,6756.3027,-6678.671,-6503.917,-6293.9663,-5894.919,-5329.609,2363.0,2588.0,2790.25,2954.0,3193.0,0.9523490297153725,538.5,585.0,655.0,777.0,858.0,2034.0,2138.0,2268.3333333333335,2394.0,2516.5,911.0,969.5,1041.0,1140.0,1269.0,64.76265,1.2128696,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-159.19274220279493,67.25116101997442]}"
00000000000000000109_0,344.3333333333333,344.3333333333333,447.54761904761904,569.6666666666666,800.4,2564.9159378257123,3253.1166806811216,4082.6978406806147,4529.679459140986,5001.605728346154,607.0,607.0,673.5483870967741,734.5238095238095,977.0,,3.934380138000004,,2795.2856,4036.0696,4802.817,5254.416,5679.653,-177.7594,715.93536,1462.2731,1952.5269,2291.0994,-5723.967,-5473.28,-5230.4478,-4688.983,-4136.2637,3876.2217,5042.507,6120.686,6742.948,7008.1714,-6738.385,-6517.239,-6034.317,-5419.5513,-4567.969,2262.0,2578.0,2860.6666666666665,3121.5,3338.0,0.3403092791606164,576.0243902439024,576.0243902439024,699.5333333333333,805.625,1096.0,1900.5,2097.4,2159.1,2346.3333333333335,2536.75,856.6666666666666,935.25,995.0,1160.25,1429.8,130.14581,3.7777421,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-163.86874275122227,67.62521950428179]}"
0000000000000000017f_0,468.9642857142857,581.2641509433962,581.2641509433962,693.5294117647059,824.2727272727273,1404.0108315051434,2270.2058593910506,2581.933426050894,3049.4885731435484,3273.018549196007,655.25,687.4,751.75,847.0,981.0,,0.3962819526,,1354.9725,2515.417,3149.8997,3756.8958,4206.3022,-483.1625,460.63202,928.5714,1348.5194,1844.1195,-4215.804,-3983.0547,-3830.3577,-3403.1418,-2822.4346,2327.9648,3855.0725,4561.2183,4981.538,5526.6953,-5198.4297,-4807.6826,-4425.8535,-3927.3235,-2812.6768,1625.0,1839.5,1995.5,2157.0,2491.0,0.35528782468495124,603.6363636363636,675.9615384615385,732.0,867.6363636363636,1046.5,1492.6666666666667,1588.4444444444443,1713.875,1805.6,1931.6666666666667,855.8571428571429,950.4,1064.5714285714287,1189.75,1308.25,118.35896,2.4385653,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-163.86928174039275,67.62791445013414]}"
00000000000000000180_0,343.3666666666667,343.3666666666667,443.45098039215685,561.3,716.0833333333334,2725.782471121955,3247.946389969736,3934.8141363254713,4374.992212055141,4746.986818958096,546.0,603.2857142857143,673.7241379310345,729.0,934.0,,0.3898314966,,3378.4446,4148.269,4778.454,5201.4795,5508.574,472.65988,1006.8604,1515.0494,1949.4614,2220.681,-5589.5327,-5419.826,-4961.766,-4692.1113,-3986.922,4488.05,5304.0024,6059.951,6676.912,6941.3164,-6735.133,-6379.847,-6007.273,-5443.044,-4766.355,2256.8,2485.0,2730.8,2954.5,3258.0,0.7568054483425094,489.26666666666665,578.575,706.5277777777778,706.5277777777778,955.1666666666666,1873.1666666666667,1932.0,2028.0,2122.8888888888887,2223.6,854.8333333333334,901.6,982.6,1078.6666666666667,1223.0,126.4416,2.7151194,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-163.86173589200612,67.62845343930462]}"
00000000000000000181_0,338.2068965517241,444.8723404255319,444.8723404255319,570.6521739130435,710.125,2613.0148515284855,3420.5620625373717,4045.572606975218,4368.240618444966,4779.377847617121,556.2,623.9,684.6875,758.125,947.0,,8.417816881031253,,3217.2773,4264.92,4907.7744,5306.123,5544.228,422.53522,1122.869,1650.6074,2014.4496,2379.1538,-5541.109,-5268.4316,-4974.3267,-4714.4326,-3549.6821,4281.9844,5142.6167,6010.6074,6544.945,6925.057,-6699.5273,-6422.0234,-6011.317,-5447.5312,-4875.8486,2288.3333333333335,2597.0,2834.4285714285716,3052.3333333333335,3259.5,0.131743595422958,549.4285714285714,612.7777777777778,673.6470588235294,791.0666666666667,993.3333333333334,1882.5,1966.1666666666667,2064.4666666666667,2199.0,2329.0,857.8,916.5,982.5454545454545,1093.5,1275.25,129.91269,2.6571872,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-163.8606579136652,67.62791445013414]}"
00000000000000000182_0,345.82608695652175,443.625,443.625,552.2727272727273,707.3846153846154,2530.149445089948,3202.068747331124,3783.830721775077,4249.378773636404,4580.892576515124,552.2666666666667,615.448275862069,670.4642857142857,729.2,925.6,,3.778728308,,2427.9836,3729.7957,4295.453,4775.7754,5066.89,-145.06102,512.2438,1146.1444,1556.7855,1801.6194,-5648.5693,-5354.1104,-5133.7773,-4822.7686,-4121.996,3721.3206,5092.1504,6040.8354,6495.371,6933.814,-6479.3257,-6196.512,-5844.5376,-5279.8784,-3915.3794,2126.75,2363.633333333333,2575.875,2766.75,2956.6666666666665,0.29367697793201564,471.46666666666664,571.1521739130435,571.1521739130435,701.8620689655172,973.8,1908.0,1998.6363636363637,2065.5,2161.9,2287.5,889.5,954.7142857142857,1027.142857142857,1108.2,1339.0,114.0271,2.53015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-163.87143769707464,67.62818394471938]}"
00000000000000000183_0,343.2962962962963,441.8867924528302,441.8867924528302,558.9285714285714,697.3333333333334,2492.237289387563,3279.8015085100224,3837.7495656403194,4313.098335252136,4718.365616163478,559.7,611.3142857142857,671.0333333333333,738.4375,943.0,,0.428032814,,2711.5813,3841.1316,4552.7383,5002.6094,5269.2163,-71.75473,710.5156,1288.1337,1691.122,2004.8422,-5665.7783,-5411.706,-5138.7085,-4836.859,-4375.41,3917.8691,5239.8125,6128.1274,6707.1978,7005.0195,-6565.76,-6296.3555,-5992.3374,-5429.5205,-4392.6304,2195.5,2465.0,2700.5,2868.0,3030.5,0.5478586895535478,482.15384615384613,543.75,671.8095238095239,732.1818181818181,985.0,1909.0,2033.8181818181818,2097.785714285714,2189.0,2356.0,869.3333333333334,952.5714285714286,1033.25,1111.6666666666667,1351.0,111.08435,2.3670516,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-163.87305466458605,67.62845343930462]}"
00000000000000000184_0,306.8181818181818,366.0,431.2352941176471,525.6,724.6666666666666,2748.3104648781487,3188.9723279498007,4077.256915714486,4457.488220846764,4844.089357741234,501.09090909090907,558.2222222222222,625.0,684.125,811.25,,9.75265856,,3097.4265,4358.6357,4937.401,5428.5713,5617.955,187.14857,1069.0974,1673.1407,2054.6863,2385.958,-5795.397,-5546.0195,-5208.4277,-4698.045,-4251.6655,4660.4355,5395.526,6292.2637,6897.414,7110.6724,-6800.422,-6612.822,-6195.579,-5617.3228,-5000.0,2116.0,2400.0,2708.0,2895.3333333333335,3152.0,0.2545731445206876,464.1666666666667,495.38461538461536,589.25,716.8888888888889,861.0,1796.25,1924.625,1977.6666666666667,2089.8,2163.0,811.0,849.3333333333334,935.6666666666666,1045.8,1196.0,105.6834,2.3437603,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-163.8735936537565,67.63033990140127]}"
00000000000000000152_0,971.4285714285714,1095.1666666666667,1217.5882352941176,1345.5294117647059,1709.0,1050.166101440234,1305.6123297963672,1414.528287149795,1614.648394514644,1823.9664392210311,1298.8,1350.0,1469.7692307692307,1579.0,1980.5,,2.899285714607142,,-2092.4595,-1868.1852,-1717.468,-1377.5956,-168.52806,-2979.6663,-2812.977,-2656.0938,-2368.7517,-1342.9546,-5129.701,-4959.1167,-4774.283,-4421.497,-2992.1858,1258.715,1701.0176,1898.6404,2089.749,2304.337,-2796.6587,-2585.646,-2367.7004,-2187.4243,-1808.9232,2175.75,2229.5,2443.6388888888887,2601.0,2968.5,0.743685762868515,1472.0,1472.0,1614.8333333333333,1829.6666666666667,2160.625,3555.5,3949.3333333333335,4190.0,4412.416666666666,4654.333333333333,2866.0,3242.5,3442.0,3624.5,3889.0,483.85864,26.73701,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-159.5134407592256,67.5982700457582]}"
00000000000000000000_0,334.84615384615387,334.84615384615387,429.7142857142857,578.5454545454545,846.0,2656.2499999999995,3354.0482087164305,4578.667273807204,5111.705365066099,5789.883268482489,530.0,564.6923076923077,623.2857142857143,782.8,971.0,,11.128623092,,2472.1113,3916.7578,5480.089,5965.8315,6234.4272,-225.06772,788.11523,1956.0458,2465.5894,2590.4624,-5918.3906,-5719.729,-5339.092,-4885.6123,-4007.0952,3550.5925,5485.665,6761.309,7205.3105,7590.4795,-7024.7383,-6737.778,-6492.845,-5812.174,-4373.7554,2269.0,2587.5,2951.0,3231.25,3607.5,0.31752826992907546,430.55555555555554,480.0,582.0,779.3333333333334,1091.0,1811.0,1958.0,2106.0,2264.5,2509.0,740.5,831.25,894.5833333333333,1101.25,1377.0,109.1706,6.926698,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-163.13787343606262,67.14039874544248]}"
00000000000000000174_0,351.46666666666664,447.5,447.5,553.6,798.8,2783.210280637616,3487.4993748428096,4125.979282840999,4515.8675415129865,5137.208530200858,596.5625,695.8378378378378,695.8378378378378,832.4117647058823,1043.0,,27.453592449242432,,3198.1753,4150.295,4686.349,5161.133,5494.018,361.3987,867.25665,1320.9014,1770.4884,2119.4934,-5768.958,-5523.6562,-5083.2417,-4585.866,-3608.8154,3849.879,5338.185,5987.419,6504.6147,6810.871,-6613.7207,-6370.078,-6037.29,-5553.691,-4390.3867,2542.6666666666665,2739.0,2955.3333333333335,3186.2,3498.0,0.5006466291165276,598.5,598.5,695.1,833.0,1088.3333333333333,2045.0,2190.714285714286,2324.0,2449.6666666666665,2509.1666666666665,913.0,1008.9230769230769,1097.6363636363637,1194.3333333333333,1333.1666666666667,54.289577,2.7522907,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-163.16347542166002,67.14417166963578]}"
00000000000000000175_0,342.7857142857143,445.975,445.975,678.0,819.8333333333334,2988.5291070640806,3569.6201515820453,4318.030736541899,4826.745612669857,5366.860936354163,589.0,653.5882352941177,683.9,844.0,1002.5,,21.737233018730787,,3160.4805,4285.054,4849.5317,5374.053,5714.1396,66.47673,943.46906,1419.346,1894.6567,2186.8364,-5854.1704,-5584.76,-5367.868,-4562.614,-3807.8901,4092.9536,5429.4424,6313.8174,6692.3813,7096.5264,-6798.662,-6601.1284,-6229.6523,-5644.405,-4524.362,2490.0,2828.0,3052.0,3307.0,3569.0,0.844250602910916,592.5,592.5,694.8666666666667,825.1333333333333,1059.5,2094.5,2224.5,2320.0,2420.0,2545.0,910.7777777777778,974.75,1071.0,1166.6666666666667,1341.0,61.0846,3.3950682,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-163.16078047580768,67.14444116422102]}"
0000000000000000017e_0,337.8181818181818,366.375,434.4166666666667,572.5,778.3333333333334,2248.548110246084,3334.2266239705564,4346.552485668,4913.449160255612,5330.3107101255655,526.3333333333334,562.8,628.0909090909091,748.75,950.5,,65.7966274,,2246.1538,4143.69,5056.526,5613.694,5934.058,-545.1484,921.4541,1576.6267,2046.9932,2410.2937,-5962.0933,-5740.2515,-5470.8086,-4861.657,-4307.963,3723.8806,5407.553,6609.221,7020.637,7270.8394,-7037.451,-6775.312,-6412.682,-5678.3574,-4400.217,2247.0,2563.0,2900.666666666667,3127.0,3424.0,0.39162344002662,463.5,526.2727272727273,589.8333333333334,785.8333333333334,1049.0,1918.0,2006.0,2119.25,2269.0,2500.5,774.75,864.75,960.2833333333333,1115.5,1383.0,120.31096,7.8569684,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-163.1346395010398,67.14147672378343]}"
